"order_id","contact_name","product_name","quantity","order_date"
10711,"Jose Pavarotti","Jack's New England Clam Chowder",42,"1997-10-21"
10711,"Jose Pavarotti","Perth Pasties",120,"1997-10-21"
10712,"Patricia McKenna","Perth Pasties",3,"1997-10-21"
10712,"Patricia McKenna","Gnocchi di nonna Alice",30,"1997-10-21"
10713,"Jose Pavarotti","Ikura",18,"1997-10-22"
10713,"Jose Pavarotti","Gumbär Gummibärchen",30,"1997-10-22"
10713,"Jose Pavarotti","Rogede sild",110,"1997-10-22"
10713,"Jose Pavarotti","Spegesild",24,"1997-10-22"
10714,"Jose Pavarotti","Chang",30,"1997-10-22"
10714,"Jose Pavarotti","Alice Mutton",27,"1997-10-22"
10714,"Jose Pavarotti","Zaanse koeken",50,"1997-10-22"
10714,"Jose Pavarotti","Gnocchi di nonna Alice",18,"1997-10-22"
10714,"Jose Pavarotti","Escargots de Bourgogne",12,"1997-10-22"
10715,"Laurence Lebihan","Ikura",21,"1997-10-23"
10715,"Laurence Lebihan","Flotemysost",30,"1997-10-23"
10716,"Sergio Gutiérrez","Sir Rodney's Scones",5,"1997-10-24"
10716,"Sergio Gutiérrez","Manjimup Dried Apples",7,"1997-10-24"
10716,"Sergio Gutiérrez","Sirop d'érable",10,"1997-10-24"
10717,"Peter Franken","Sir Rodney's Scones",32,"1997-10-24"
10717,"Peter Franken","Tourtière",15,"1997-10-24"
10717,"Peter Franken","Gudbrandsdalsost",25,"1997-10-24"
10718,"Philip Cramer","Queso Manchego La Pastora",36,"1997-10-27"
10718,"Philip Cramer","Pavlova",20,"1997-10-27"
10718,"Philip Cramer","Inlagd Sill",40,"1997-10-27"
10718,"Philip Cramer","Tarte au sucre",20,"1997-10-27"
10719,"Jaime Yorres","Carnarvon Tigers",12,"1997-10-27"
10719,"Jaime Yorres","Nord-Ost Matjeshering",3,"1997-10-27"
10719,"Jaime Yorres","Tourtière",40,"1997-10-27"
10720,"Bernardo Batista","Steeleye Stout",21,"1997-10-28"
10720,"Bernardo Batista","Flotemysost",8,"1997-10-28"
10721,"Horst Kloss","Gula Malacca",50,"1997-10-29"
10722,"Jose Pavarotti","Chang",3,"1997-10-29"
10722,"Jose Pavarotti","Gorgonzola Telino",50,"1997-10-29"
10722,"Jose Pavarotti","Scottish Longbreads",45,"1997-10-29"
10722,"Jose Pavarotti","Rhönbräu Klosterbier",42,"1997-10-29"
10723,"Karl Jablonski","Gumbär Gummibärchen",15,"1997-10-30"
10724,"Jean Fresnière","Ikura",16,"1997-10-30"
10724,"Jean Fresnière","Sirop d'érable",5,"1997-10-30"
10725,"Aria Cruz","Jack's New England Clam Chowder",12,"1997-10-31"
10725,"Aria Cruz","Filo Mix",4,"1997-10-31"
10725,"Aria Cruz","Pâté chinois",6,"1997-10-31"
10726,"Ann Devon","Chef Anton's Cajun Seasoning",25,"1997-11-03"
10726,"Ann Devon","Queso Cabrales",5,"1997-11-03"
10727,"Maurizio Moroni","Alice Mutton",20,"1997-11-03"
10727,"Maurizio Moroni","Gnocchi di nonna Alice",10,"1997-11-03"
10727,"Maurizio Moroni","Raclette Courdavault",10,"1997-11-03"
10728,"Lúcia Carvalho","Nord-Ost Matjeshering",15,"1997-11-04"
10728,"Lúcia Carvalho","Boston Crab Meat",6,"1997-11-04"
10728,"Lúcia Carvalho","Pâté chinois",12,"1997-11-04"
10728,"Lúcia Carvalho","Camembert Pierrot",15,"1997-11-04"
10729,"Felipe Izquierdo","Chai",50,"1997-11-04"
10729,"Felipe Izquierdo","Sir Rodney's Scones",30,"1997-11-04"
10729,"Felipe Izquierdo","Valkoinen suklaa",40,"1997-11-04"
10730,"Laurence Lebihan","Pavlova",15,"1997-11-05"
10730,"Laurence Lebihan","Gorgonzola Telino",3,"1997-11-05"
10730,"Laurence Lebihan","Louisiana Fiery Hot Pepper Sauce",10,"1997-11-05"
10731,"Yang Wang","Sir Rodney's Scones",40,"1997-11-06"
10731,"Yang Wang","Manjimup Dried Apples",30,"1997-11-06"
10732,"Laurence Lebihan","Lakkalikööri",20,"1997-11-06"
10733,"Christina Berglund","Tofu",16,"1997-11-07"
10733,"Christina Berglund","Rössle Sauerkraut",20,"1997-11-07"
10733,"Christina Berglund","Filo Mix",25,"1997-11-07"
10734,"André Fonseca","Grandma's Boysenberry Spread",30,"1997-11-07"
10734,"André Fonseca","Nord-Ost Matjeshering",15,"1997-11-07"
10734,"André Fonseca","Lakkalikööri",20,"1997-11-07"
10735,"Jaime Yorres","Sirop d'érable",20,"1997-11-10"
10735,"Jaime Yorres","Original Frankfurter grüne Soße",2,"1997-11-10"
10736,"Patricia McKenna","Louisiana Fiery Hot Pepper Sauce",40,"1997-11-11"
10736,"Patricia McKenna","Rhönbräu Klosterbier",20,"1997-11-11"
10737,"Paul Henriot","Konbu",4,"1997-11-11"
10737,"Paul Henriot","Jack's New England Clam Chowder",12,"1997-11-11"
10738,"Dominique Perrier","Pavlova",3,"1997-11-12"
10739,"Paul Henriot","Inlagd Sill",6,"1997-11-12"
10739,"Paul Henriot","Filo Mix",18,"1997-11-12"
10740,"Karl Jablonski","Rössle Sauerkraut",5,"1997-11-13"
10740,"Karl Jablonski","Steeleye Stout",35,"1997-11-13"
10740,"Karl Jablonski","Rogede sild",40,"1997-11-13"
10740,"Karl Jablonski","Gnocchi di nonna Alice",14,"1997-11-13"
10741,"Thomas Hardy","Chang",15,"1997-11-14"
10742,"Elizabeth Lincoln","Aniseed Syrup",20,"1997-11-14"
10742,"Elizabeth Lincoln","Camembert Pierrot",50,"1997-11-14"
10742,"Elizabeth Lincoln","Mozzarella di Giovanni",35,"1997-11-14"
10743,"Thomas Hardy","Spegesild",28,"1997-11-17"
10744,"Palle Ibsen","Boston Crab Meat",50,"1997-11-17"
10745,"Horst Kloss","Carnarvon Tigers",24,"1997-11-18"
10745,"Horst Kloss","Gula Malacca",16,"1997-11-18"
10745,"Horst Kloss","Raclette Courdavault",45,"1997-11-18"
10745,"Horst Kloss","Mozzarella di Giovanni",7,"1997-11-18"
10746,"Yang Wang","Konbu",6,"1997-11-19"
10746,"Yang Wang","Singaporean Hokkien Fried Mee",28,"1997-11-19"
10746,"Yang Wang","Tarte au sucre",9,"1997-11-19"
10746,"Yang Wang","Gudbrandsdalsost",40,"1997-11-19"
10747,"Georg Pipps","Gorgonzola Telino",8,"1997-11-19"
10747,"Georg Pipps","Jack's New England Clam Chowder",35,"1997-11-19"
10747,"Georg Pipps","Vegie-spread",9,"1997-11-19"
10747,"Georg Pipps","Gudbrandsdalsost",30,"1997-11-19"
10748,"Jose Pavarotti","Tunnbröd",44,"1997-11-20"
10748,"Jose Pavarotti","Boston Crab Meat",40,"1997-11-20"
10748,"Jose Pavarotti","Gnocchi di nonna Alice",28,"1997-11-20"
10749,"Helen Bennett","Gnocchi di nonna Alice",15,"1997-11-20"
10749,"Helen Bennett","Raclette Courdavault",6,"1997-11-20"
10749,"Helen Bennett","Lakkalikööri",10,"1997-11-20"
10750,"Pirkko Koskitalo","Tofu",5,"1997-11-21"
10750,"Pirkko Koskitalo","Rogede sild",40,"1997-11-21"
10750,"Pirkko Koskitalo","Raclette Courdavault",25,"1997-11-21"
10751,"Michael Holz","Gumbär Gummibärchen",12,"1997-11-24"
10751,"Michael Holz","Nord-Ost Matjeshering",30,"1997-11-24"
10751,"Michael Holz","Valkoinen suklaa",20,"1997-11-24"
10751,"Michael Holz","Röd Kaviar",15,"1997-11-24"
10752,"Simon Crowther","Chai",8,"1997-11-24"
10752,"Simon Crowther","Gudbrandsdalsost",3,"1997-11-24"
10753,"Paolo Accorti","Rogede sild",4,"1997-11-25"
10753,"Paolo Accorti","Longlife Tofu",5,"1997-11-25"
10754,"Giovanni Rovelli","Boston Crab Meat",3,"1997-11-25"
10755,"Laurence Lebihan","Zaanse koeken",30,"1997-11-26"
10755,"Laurence Lebihan","Gnocchi di nonna Alice",30,"1997-11-26"
10755,"Laurence Lebihan","Ravioli Angelo",14,"1997-11-26"
10755,"Laurence Lebihan","Gudbrandsdalsost",25,"1997-11-26"
10756,"Art Braunschweiger","Carnarvon Tigers",21,"1997-11-27"
10756,"Art Braunschweiger","Inlagd Sill",20,"1997-11-27"
10756,"Art Braunschweiger","Scottish Longbreads",6,"1997-11-27"
10756,"Art Braunschweiger","Gudbrandsdalsost",20,"1997-11-27"
10757,"Jose Pavarotti","Sasquatch Ale",30,"1997-11-27"
10757,"Jose Pavarotti","Raclette Courdavault",7,"1997-11-27"
10757,"Jose Pavarotti","Tarte au sucre",30,"1997-11-27"
10757,"Jose Pavarotti","Wimmers gute Semmelknödel",24,"1997-11-27"
10758,"Michael Holz","Gumbär Gummibärchen",20,"1997-11-28"
10758,"Michael Holz","Filo Mix",60,"1997-11-28"
10758,"Michael Holz","Outback Lager",40,"1997-11-28"
10759,"Ana Trujillo","Mascarpone Fabioli",10,"1997-11-28"
10760,"Catherine Dewey","NuNuCa Nuß-Nougat-Creme",12,"1997-12-01"
10760,"Catherine Dewey","Schoggi Schokolade",40,"1997-12-01"
10760,"Catherine Dewey","Ipoh Coffee",30,"1997-12-01"
10761,"Paula Wilson","NuNuCa Nuß-Nougat-Creme",35,"1997-12-02"
10761,"Paula Wilson","Rhönbräu Klosterbier",18,"1997-12-02"
10762,"Maria Larsson","Chartreuse verte",16,"1997-12-02"
10762,"Maria Larsson","Zaanse koeken",30,"1997-12-02"
10762,"Maria Larsson","Manjimup Dried Apples",28,"1997-12-02"
10762,"Maria Larsson","Gnocchi di nonna Alice",60,"1997-12-02"
10763,"Martine Rancé","Sir Rodney's Scones",40,"1997-12-03"
10763,"Martine Rancé","Gustaf's Knäckebröd",6,"1997-12-03"
10763,"Martine Rancé","Guaraná Fantástica",20,"1997-12-03"
10764,"Roland Mendel","Aniseed Syrup",20,"1997-12-03"
10764,"Roland Mendel","Chartreuse verte",130,"1997-12-03"
10765,"Horst Kloss","Louisiana Fiery Hot Pepper Sauce",80,"1997-12-04"
10766,"Henriette Pfalzheim","Chang",40,"1997-12-05"
10766,"Henriette Pfalzheim","Uncle Bob's Organic Dried Pears",35,"1997-12-05"
10766,"Henriette Pfalzheim","Scottish Longbreads",40,"1997-12-05"
10767,"Pascale Cartrain","Singaporean Hokkien Fried Mee",2,"1997-12-05"
10768,"Thomas Hardy","Gustaf's Knäckebröd",4,"1997-12-08"
10768,"Thomas Hardy","Gorgonzola Telino",50,"1997-12-08"
10768,"Thomas Hardy","Camembert Pierrot",15,"1997-12-08"
10768,"Thomas Hardy","Flotemysost",12,"1997-12-08"
10769,"Palle Ibsen","Jack's New England Clam Chowder",30,"1997-12-08"
10769,"Palle Ibsen","Filo Mix",15,"1997-12-08"
10769,"Palle Ibsen","Sirop d'érable",20,"1997-12-08"
10769,"Palle Ibsen","Tarte au sucre",15,"1997-12-08"
10770,"Mario Pontes","Queso Cabrales",15,"1997-12-09"
10771,"Roland Mendel","Flotemysost",16,"1997-12-10"
10772,"Renate Messner","Thüringer Rostbratwurst",18,"1997-12-10"
10772,"Renate Messner","Raclette Courdavault",25,"1997-12-10"
10773,"Roland Mendel","Alice Mutton",33,"1997-12-11"
10773,"Roland Mendel","Gorgonzola Telino",70,"1997-12-11"
10773,"Roland Mendel","Rhönbräu Klosterbier",7,"1997-12-11"
10774,"Maria Larsson","Gorgonzola Telino",2,"1997-12-11"
10774,"Maria Larsson","Louisiana Hot Spiced Okra",50,"1997-12-11"
10775,"Liu Wong","Ikura",6,"1997-12-12"
10775,"Liu Wong","Laughing Lumberjack Lager",3,"1997-12-12"
10776,"Roland Mendel","Gorgonzola Telino",16,"1997-12-15"
10776,"Roland Mendel","Singaporean Hokkien Fried Mee",12,"1997-12-15"
10776,"Roland Mendel","Rogede sild",27,"1997-12-15"
10776,"Roland Mendel","Manjimup Dried Apples",120,"1997-12-15"
10777,"André Fonseca","Singaporean Hokkien Fried Mee",20,"1997-12-15"
10778,"Christina Berglund","Jack's New England Clam Chowder",10,"1997-12-16"
10779,"Alexander Feuer","Pavlova",20,"1997-12-16"
10779,"Alexander Feuer","Tarte au sucre",20,"1997-12-16"
10780,"Carlos González","Outback Lager",35,"1997-12-16"
10780,"Carlos González","Original Frankfurter grüne Soße",15,"1997-12-16"
10781,"Pirkko Koskitalo","Tourtière",3,"1997-12-17"
10781,"Pirkko Koskitalo","Gnocchi di nonna Alice",20,"1997-12-17"
10781,"Pirkko Koskitalo","Longlife Tofu",35,"1997-12-17"
10782,"Patricio Simpson","Gorgonzola Telino",1,"1997-12-17"
10783,"Mario Pontes","Gorgonzola Telino",10,"1997-12-18"
10783,"Mario Pontes","Côte de Blaye",5,"1997-12-18"
10784,"Giovanni Rovelli","Inlagd Sill",30,"1997-12-18"
10784,"Giovanni Rovelli","Chartreuse verte",2,"1997-12-18"
10784,"Giovanni Rovelli","Mozzarella di Giovanni",30,"1997-12-18"
10785,"Manuel Pereira","Ikura",10,"1997-12-18"
10785,"Manuel Pereira","Rhönbräu Klosterbier",10,"1997-12-18"
10786,"Lúcia Carvalho","Northwoods Cranberry Sauce",30,"1997-12-19"
10786,"Lúcia Carvalho","Nord-Ost Matjeshering",15,"1997-12-19"
10786,"Lúcia Carvalho","Rhönbräu Klosterbier",42,"1997-12-19"
10787,"Annette Roulet","Chang",15,"1997-12-19"
10787,"Annette Roulet","Thüringer Rostbratwurst",20,"1997-12-19"
10788,"Horst Kloss","Teatime Chocolate Biscuits",50,"1997-12-22"
10788,"Horst Kloss","Rhönbräu Klosterbier",40,"1997-12-22"
10789,"Martine Rancé","Carnarvon Tigers",30,"1997-12-22"
10789,"Martine Rancé","Steeleye Stout",15,"1997-12-22"
10789,"Martine Rancé","Vegie-spread",30,"1997-12-22"
10789,"Martine Rancé","Scottish Longbreads",18,"1997-12-22"
10790,"André Fonseca","Uncle Bob's Organic Dried Pears",3,"1997-12-22"
10790,"André Fonseca","Gnocchi di nonna Alice",20,"1997-12-22"
10791,"Peter Franken","Thüringer Rostbratwurst",14,"1997-12-23"
10791,"Peter Franken","Jack's New England Clam Chowder",20,"1997-12-23"
10792,"Zbyszek Piestrzeniewicz","Chang",10,"1997-12-23"
10792,"Zbyszek Piestrzeniewicz","Tourtière",3,"1997-12-23"
10792,"Zbyszek Piestrzeniewicz","Scottish Longbreads",15,"1997-12-23"
10793,"Thomas Hardy","Jack's New England Clam Chowder",14,"1997-12-24"
10793,"Thomas Hardy","Filo Mix",8,"1997-12-24"
10794,"Bernardo Batista","Tofu",15,"1997-12-24"
10794,"Bernardo Batista","Tourtière",6,"1997-12-24"
10795,"Roland Mendel","Pavlova",65,"1997-12-24"
10795,"Roland Mendel","Alice Mutton",35,"1997-12-24"
10796,"Carlos Hernández","Gumbär Gummibärchen",21,"1997-12-25"
10796,"Carlos Hernández","Gula Malacca",10,"1997-12-25"
10796,"Carlos Hernández","Wimmers gute Semmelknödel",35,"1997-12-25"
10796,"Carlos Hernández","Gudbrandsdalsost",24,"1997-12-25"
10797,"Sven Ottlieb","Queso Cabrales",20,"1997-12-25"
10798,"Helen Bennett","Tarte au sucre",2,"1997-12-26"
10798,"Helen Bennett","Mozzarella di Giovanni",10,"1997-12-26"
10799,"Philip Cramer","Konbu",20,"1997-12-26"
10799,"Philip Cramer","Guaraná Fantástica",20,"1997-12-26"
10799,"Philip Cramer","Raclette Courdavault",25,"1997-12-26"
10800,"Hari Kumar","Queso Cabrales",50,"1997-12-26"
10800,"Hari Kumar","Manjimup Dried Apples",10,"1997-12-26"
10800,"Hari Kumar","Tourtière",7,"1997-12-26"
10801,"Martín Sommer","Alice Mutton",40,"1997-12-29"
10801,"Martín Sommer","Thüringer Rostbratwurst",20,"1997-12-29"
10802,"Jytte Petersen","Nord-Ost Matjeshering",25,"1997-12-29"
10802,"Jytte Petersen","Manjimup Dried Apples",30,"1997-12-29"
10802,"Jytte Petersen","Pâté chinois",60,"1997-12-29"
10802,"Jytte Petersen","Tarte au sucre",5,"1997-12-29"
10803,"Paula Parente","Teatime Chocolate Biscuits",24,"1997-12-30"
10803,"Paula Parente","NuNuCa Nuß-Nougat-Creme",15,"1997-12-30"
10803,"Paula Parente","Raclette Courdavault",15,"1997-12-30"
10804,"Hari Kumar","Ikura",36,"1997-12-30"
10804,"Hari Kumar","Rössle Sauerkraut",24,"1997-12-30"
10804,"Hari Kumar","Maxilaku",4,"1997-12-30"
10805,"Liz Nixon","Sasquatch Ale",10,"1997-12-30"
10805,"Liz Nixon","Côte de Blaye",10,"1997-12-30"
10806,"Mary Saveley","Chang",20,"1997-12-31"
10806,"Mary Saveley","Louisiana Fiery Hot Pepper Sauce",2,"1997-12-31"
10806,"Mary Saveley","Longlife Tofu",15,"1997-12-31"
10807,"Paolo Accorti","Boston Crab Meat",1,"1997-12-31"
10808,"Rene Phillips","Gnocchi di nonna Alice",20,"1998-01-01"
10808,"Rene Phillips","Lakkalikööri",50,"1998-01-01"
10809,"Paula Parente","Filo Mix",20,"1998-01-01"
10810,"Yoshi Tannamuri","Konbu",7,"1998-01-01"
10810,"Yoshi Tannamuri","NuNuCa Nuß-Nougat-Creme",5,"1998-01-01"
10810,"Yoshi Tannamuri","Outback Lager",5,"1998-01-01"
10811,"Felipe Izquierdo","Teatime Chocolate Biscuits",15,"1998-01-02"
10811,"Felipe Izquierdo","Tunnbröd",18,"1998-01-02"
10811,"Felipe Izquierdo","Boston Crab Meat",30,"1998-01-02"
10812,"Maurizio Moroni","Gorgonzola Telino",16,"1998-01-02"
10812,"Maurizio Moroni","Mozzarella di Giovanni",40,"1998-01-02"
10812,"Maurizio Moroni","Original Frankfurter grüne Soße",20,"1998-01-02"
10813,"Janete Limeira","Chang",12,"1998-01-05"
10813,"Janete Limeira","Spegesild",35,"1998-01-05"
10814,"Mary Saveley","Jack's New England Clam Chowder",20,"1998-01-05"
10814,"Mary Saveley","Ipoh Coffee",20,"1998-01-05"
10814,"Mary Saveley","Chocolade",8,"1998-01-05"
10814,"Mary Saveley","Sirop d'érable",30,"1998-01-05"
10815,"Jose Pavarotti","Geitost",16,"1998-01-05"
10816,"Howard Snyder","Côte de Blaye",30,"1998-01-06"
10816,"Howard Snyder","Tarte au sucre",20,"1998-01-06"
10817,"Philip Cramer","Gumbär Gummibärchen",40,"1998-01-06"
10817,"Philip Cramer","Côte de Blaye",30,"1998-01-06"
10817,"Philip Cramer","Boston Crab Meat",60,"1998-01-06"
10817,"Philip Cramer","Tarte au sucre",25,"1998-01-06"
10818,"Giovanni Rovelli","Mascarpone Fabioli",20,"1998-01-07"
10818,"Giovanni Rovelli","Jack's New England Clam Chowder",20,"1998-01-07"
10819,"Patricio Simpson","Ipoh Coffee",7,"1998-01-07"
10819,"Patricio Simpson","Rhönbräu Klosterbier",20,"1998-01-07"
10820,"Paula Wilson","Gnocchi di nonna Alice",30,"1998-01-07"
10821,"Art Braunschweiger","Steeleye Stout",20,"1998-01-08"
10821,"Art Braunschweiger","Manjimup Dried Apples",6,"1998-01-08"
10822,"Helvetius Nagy","Tarte au sucre",3,"1998-01-08"
10822,"Helvetius Nagy","Outback Lager",6,"1998-01-08"
10823,"Carlos González","Queso Cabrales",20,"1998-01-09"
10823,"Carlos González","Ravioli Angelo",15,"1998-01-09"
10823,"Carlos González","Raclette Courdavault",40,"1998-01-09"
10823,"Carlos González","Original Frankfurter grüne Soße",15,"1998-01-09"
10824,"Maria Larsson","Jack's New England Clam Chowder",12,"1998-01-09"
10824,"Maria Larsson","Outback Lager",9,"1998-01-09"
10825,"Sven Ottlieb","Gumbär Gummibärchen",12,"1998-01-09"
10825,"Sven Ottlieb","Perth Pasties",20,"1998-01-09"
10826,"Frédérique Citeaux","Gorgonzola Telino",35,"1998-01-12"
10826,"Frédérique Citeaux","Ravioli Angelo",15,"1998-01-12"
10827,"Laurence Lebihan","Ikura",15,"1998-01-12"
10827,"Laurence Lebihan","Chartreuse verte",21,"1998-01-12"
10828,"Sergio Gutiérrez","Sir Rodney's Marmalade",5,"1998-01-13"
10828,"Sergio Gutiérrez","Côte de Blaye",2,"1998-01-13"
10829,"Helen Bennett","Chang",10,"1998-01-13"
10829,"Helen Bennett","Northwoods Cranberry Sauce",20,"1998-01-13"
10829,"Helen Bennett","Konbu",10,"1998-01-13"
10829,"Helen Bennett","Camembert Pierrot",21,"1998-01-13"
10830,"Anabela Domingues","Grandma's Boysenberry Spread",6,"1998-01-13"
10830,"Anabela Domingues","Chartreuse verte",28,"1998-01-13"
10830,"Anabela Domingues","Camembert Pierrot",30,"1998-01-13"
10830,"Anabela Domingues","Scottish Longbreads",24,"1998-01-13"
10831,"Jonas Bergulfsen","Teatime Chocolate Biscuits",2,"1998-01-14"
10831,"Jonas Bergulfsen","Steeleye Stout",8,"1998-01-14"
10831,"Jonas Bergulfsen","Côte de Blaye",8,"1998-01-14"
10831,"Jonas Bergulfsen","Ipoh Coffee",9,"1998-01-14"
10832,"Annette Roulet","Konbu",3,"1998-01-14"
10832,"Annette Roulet","NuNuCa Nuß-Nougat-Creme",10,"1998-01-14"
10832,"Annette Roulet","Gula Malacca",16,"1998-01-14"
10832,"Annette Roulet","Wimmers gute Semmelknödel",3,"1998-01-14"
10833,"Henriette Pfalzheim","Uncle Bob's Organic Dried Pears",20,"1998-01-15"
10833,"Henriette Pfalzheim","Gorgonzola Telino",9,"1998-01-15"
10833,"Henriette Pfalzheim","Perth Pasties",9,"1998-01-15"
10834,"Anabela Domingues","Thüringer Rostbratwurst",8,"1998-01-15"
10834,"Anabela Domingues","Nord-Ost Matjeshering",20,"1998-01-15"
10835,"Maria Anders","Raclette Courdavault",15,"1998-01-15"
10835,"Maria Anders","Original Frankfurter grüne Soße",2,"1998-01-15"
10836,"Roland Mendel","Gustaf's Knäckebröd",52,"1998-01-16"
10836,"Roland Mendel","Steeleye Stout",6,"1998-01-16"
10836,"Roland Mendel","Ravioli Angelo",24,"1998-01-16"
10836,"Roland Mendel","Camembert Pierrot",60,"1998-01-16"
10836,"Roland Mendel","Wimmers gute Semmelknödel",30,"1998-01-16"
10837,"Christina Berglund","Konbu",6,"1998-01-16"
10837,"Christina Berglund","Boston Crab Meat",25,"1998-01-16"
10837,"Christina Berglund","Zaanse koeken",40,"1998-01-16"
10837,"Christina Berglund","Lakkalikööri",21,"1998-01-16"
10838,"Felipe Izquierdo","Chai",4,"1998-01-19"
10838,"Felipe Izquierdo","Carnarvon Tigers",25,"1998-01-19"
10838,"Felipe Izquierdo","Inlagd Sill",50,"1998-01-19"
10839,"Anabela Domingues","Escargots de Bourgogne",30,"1998-01-19"
10839,"Anabela Domingues","Mozzarella di Giovanni",15,"1998-01-19"
10840,"Felipe Izquierdo","NuNuCa Nuß-Nougat-Creme",6,"1998-01-19"
10840,"Felipe Izquierdo","Chartreuse verte",10,"1998-01-19"
10841,"Pascale Cartrain","Ikura",16,"1998-01-20"
10841,"Pascale Cartrain","Gnocchi di nonna Alice",30,"1998-01-20"
10841,"Pascale Cartrain","Raclette Courdavault",50,"1998-01-20"
10841,"Pascale Cartrain","Original Frankfurter grüne Soße",15,"1998-01-20"
10842,"Miguel Angel Paolino","Queso Cabrales",15,"1998-01-20"
10842,"Miguel Angel Paolino","Ipoh Coffee",5,"1998-01-20"
10842,"Miguel Angel Paolino","Scottish Longbreads",20,"1998-01-20"
10842,"Miguel Angel Paolino","Outback Lager",12,"1998-01-20"
10843,"Mary Saveley","Manjimup Dried Apples",4,"1998-01-21"
10844,"Georg Pipps","Gustaf's Knäckebröd",35,"1998-01-21"
10845,"Horst Kloss","Tunnbröd",70,"1998-01-21"
10845,"Horst Kloss","Steeleye Stout",25,"1998-01-21"
10845,"Horst Kloss","Singaporean Hokkien Fried Mee",42,"1998-01-21"
10845,"Horst Kloss","Escargots de Bourgogne",60,"1998-01-21"
10845,"Horst Kloss","Wimmers gute Semmelknödel",48,"1998-01-21"
10846,"Pascale Cartrain","Chef Anton's Cajun Seasoning",21,"1998-01-22"
10846,"Pascale Cartrain","Outback Lager",30,"1998-01-22"
10846,"Pascale Cartrain","Longlife Tofu",20,"1998-01-22"
10847,"Jose Pavarotti","Chai",80,"1998-01-22"
10847,"Jose Pavarotti","Teatime Chocolate Biscuits",12,"1998-01-22"
10847,"Jose Pavarotti","Gravad lax",60,"1998-01-22"
10847,"Jose Pavarotti","Rogede sild",36,"1998-01-22"
10847,"Jose Pavarotti","Camembert Pierrot",45,"1998-01-22"
10847,"Jose Pavarotti","Flotemysost",55,"1998-01-22"
10848,"Elizabeth Brown","Chef Anton's Gumbo Mix",30,"1998-01-23"
10848,"Elizabeth Brown","Mishi Kobe Niku",3,"1998-01-23"
10849,"Philip Cramer","Aniseed Syrup",49,"1998-01-23"
10849,"Philip Cramer","Gumbär Gummibärchen",18,"1998-01-23"
10850,"Mary Saveley","NuNuCa Nuß-Nougat-Creme",20,"1998-01-23"
10850,"Mary Saveley","Geitost",4,"1998-01-23"
10850,"Mary Saveley","Outback Lager",30,"1998-01-23"
10851,"Janete Limeira","Chang",5,"1998-01-26"
10851,"Janete Limeira","NuNuCa Nuß-Nougat-Creme",10,"1998-01-26"
10851,"Janete Limeira","Ravioli Angelo",10,"1998-01-26"
10851,"Janete Limeira","Raclette Courdavault",42,"1998-01-26"
10852,"Paula Wilson","Chang",15,"1998-01-26"
10852,"Paula Wilson","Alice Mutton",6,"1998-01-26"
10852,"Paula Wilson","Tarte au sucre",50,"1998-01-26"
10853,"Hanna Moos","Carnarvon Tigers",10,"1998-01-27"
10854,"Roland Mendel","Ikura",100,"1998-01-27"
10854,"Roland Mendel","Konbu",65,"1998-01-27"
10855,"Rene Phillips","Pavlova",50,"1998-01-27"
10855,"Rene Phillips","Gorgonzola Telino",14,"1998-01-27"
10855,"Rene Phillips","Gnocchi di nonna Alice",24,"1998-01-27"
10855,"Rene Phillips","Louisiana Fiery Hot Pepper Sauce",15,"1998-01-27"
10856,"Antonio Moreno","Chang",20,"1998-01-28"
10856,"Antonio Moreno","Singaporean Hokkien Fried Mee",20,"1998-01-28"
10857,"Christina Berglund","Aniseed Syrup",30,"1998-01-28"
10857,"Christina Berglund","Gumbär Gummibärchen",35,"1998-01-28"
10857,"Christina Berglund","Thüringer Rostbratwurst",10,"1998-01-28"
10858,"Daniel Tonini","Uncle Bob's Organic Dried Pears",5,"1998-01-29"
10858,"Daniel Tonini","Schoggi Schokolade",10,"1998-01-29"
10858,"Daniel Tonini","Outback Lager",4,"1998-01-29"
10859,"Peter Franken","Guaraná Fantástica",40,"1998-01-29"
10859,"Peter Franken","Tourtière",35,"1998-01-29"
10859,"Peter Franken","Wimmers gute Semmelknödel",30,"1998-01-29"
10860,"Carine Schmitt","Manjimup Dried Apples",3,"1998-01-29"
10860,"Carine Schmitt","Lakkalikööri",20,"1998-01-29"
10861,"Karl Jablonski","Alice Mutton",42,"1998-01-30"
10861,"Karl Jablonski","Carnarvon Tigers",20,"1998-01-30"
10861,"Karl Jablonski","Sir Rodney's Scones",40,"1998-01-30"
10861,"Karl Jablonski","Geitost",35,"1998-01-30"
10861,"Karl Jablonski","Tarte au sucre",3,"1998-01-30"
10862,"Renate Messner","Queso Cabrales",25,"1998-01-30"
10862,"Renate Messner","Filo Mix",8,"1998-01-30"
10863,"Carlos Hernández","Chai",20,"1998-02-02"
10863,"Carlos Hernández","Escargots de Bourgogne",12,"1998-02-02"
10864,"Thomas Hardy","Steeleye Stout",4,"1998-02-02"
10864,"Thomas Hardy","Laughing Lumberjack Lager",15,"1998-02-02"
10865,"Horst Kloss","Côte de Blaye",60,"1998-02-02"
10865,"Horst Kloss","Chartreuse verte",80,"1998-02-02"
10866,"Christina Berglund","Chang",21,"1998-02-03"
10866,"Christina Berglund","Guaraná Fantástica",6,"1998-02-03"
10866,"Christina Berglund","Nord-Ost Matjeshering",40,"1998-02-03"
